"ma GeV","theta2_api0","theta2_aeta","theta2_aetapr","P_pi0mix->a,FNAL (DUNE)","P_etamix->a,SPS (SHiP)","P_etaprmix->a,LHC"
0.197,0.000235253757903356,0.00010615256055491586,0.0000841213231645211,0.0006822358979197324,0.000041399498616417186,0.00004206066158226055
0.198,0.00023096855792452932,0.00010848979261425428,0.00008588909924282906,0.000669808817981135,0.000042311019119559175,0.00004294454962141453
0.199,0.0002268555277395625,0.0001108746605321765,0.00008768650948993993,0.0006578810304447313,0.00004324111760754884,0.000043843254744969965
0.2,0.00022290492967673602,0.00011330792653269593,0.0000895139079378352,0.0006464242960625344,0.000044190091347751414,0.0000447569539689176
0.201,0.00021910772150609889,0.00011579036983465396,0.00009137165253914161,0.0006354123923676868,0.00004515824423551505,0.000045685826269570804
0.202,0.0002154554967930335,0.00011832278668394876,0.00009326010515147857,0.0006248209406997971,0.00004614588680674002,0.00004663005257573929
0.203,0.00021194043118804014,0.00012090599041260697,0.00009517963152600565,0.0006146272504453164,0.00004715333626091672,0.000047589815763002824
0.20400000000000001,0.0002085552339831962,0.00012354081152266664,0.00009713060129977737,0.0006048101785512689,0.00004818091649383999,0.000048565300649888686
0.20500000000000002,0.00020529310434985265,0.00012622809779309338,0.00009911338799155564,0.0005953500026145726,0.00004922895813930642,0.00004955669399577782
0.20600000000000002,0.00020214769174461687,0.00012896871440817804,0.00010112836900077287,0.0005862283060593889,0.00005029779861918944,0.00005056418450038644
0.20700000000000002,0.00019911306003330605,0.00013176354410606082,0.00010317592560937059,0.0005774278740965875,0.00005138778220136372,0.000051587962804685295
0.20800000000000002,0.00019618365493677024,0.00013461348734619894,0.0001052564429862722,0.0005689325993166337,0.00005249926006501759,0.0000526282214931361
0.20900000000000002,0.0001933542744495309,0.0001375194624947452,0.00010737031019427188,0.0005607273959036396,0.00005363259037295063,0.00005368515509713594
0.21,0.00019062004192307977,0.00014048240602694285,0.00010951792019914932,0.0005527981215769313,0.00005478813835050771,0.00005475896009957466
0.211,0.0001879763815412994,0.00014350327274575703,0.00011169966988083562,0.0005451315064697683,0.00005596627637084525,0.00005584983494041781
0.212,0.00018541899594657648,0.00014658303601606707,0.0001139159600464793,0.0005377150882450718,0.00005716738404626616,0.00005695798002323965
0.213,0.00018294384580235356,0.0001497226880138449,0.00011616719544527407,0.0005305371528268253,0.000058391848325399515,0.00005808359772263704
0.214,0.0001805471311016931,0.00015292323998981772,0.00011845378478492547,0.00052358668019491,0.00005964006359602891,0.00005922689239246273
0.215,0.00017822527405233026,0.00015618572254719692,0.00012077614074964693,0.0005168532947517578,0.0000609124317934068,0.00006038807037482347
0.216,0.0001759749033870646,0.0001595111859331151,0.0001231346800195853,0.0005103272198224873,0.0000622093625139149,0.00006156734000979265
0.217,0.00017379283996452687,0.00016290070034347988,0.0001255298232915892,0.0005039992358971279,0.00006353127313395715,0.0000627649116457946
0.218,0.00017167608353962956,0.0001663553562410006,0.0001279619953012378,0.0004978606422649257,0.00006487858893399024,0.0000639809976506189
0.219,0.00016962180059562008,0.00016987626468619956,0.00013043162484606174,0.0004919032217272982,0.00006625174322761784,0.00006521581242303087
0.22,0.00016762731314081753,0.00017346455768126032,0.00013293914480988828,0.00048611920810837084,0.00006765117749569153,0.00006646957240494414
0.221,0.00016569008838299766,0.00017712138852660786,0.00013548499218825596,0.0004805012563106932,0.00006907734152537707,0.00006774249609412798
0.222,0.00016380772920317096,0.00018084793219015204,0.00013806960811484412,0.00047504241468919575,0.0000705306935541593,0.00006903480405742206
0.223,0.00016197796535829964,0.00018464538568916257,0.00014069343788887203,0.00046973609953906894,0.00007201170041877341,0.00007034671894443601
0.224,0.0001601986453494416,0.00018851496848477198,0.00014335693100342418,0.00046457607151338063,0.00007352083770906108,0.00007167846550171209
0.225,0.00015846772889799494,0.00019245792288913422,0.00014606054117466424,0.0004595564138041853,0.00007505858992676235,0.00007303027058733212
0.226,0.00015678327997824775,0.0001964755144852969,0.00014880472637190324,0.00045467151193691845,0.0000766254506492658,0.00007440236318595162
0.227,0.00015514346035936806,0.00020056903255986398,0.00015158994884849152,0.0004499160350421674,0.00007822192269834695,0.00007579497442424576
0.228,0.0001535465236143839,0.000204739790548558,0.00015441667517350537,0.0004452849184817133,0.00007984851831393763,0.00007720833758675268
0.229,0.00015199080955767148,0.00020898912649480674,0.00015728537626420557,0.0004407733477172473,0.00008150575933297463,0.00007864268813210278
0.23,0.00015047473907600712,0.0002133184035215062,0.0001601965274192436,0.00043637674332042066,0.00008319417737338741,0.0000800982637096218
0.231,0.00014899680932143795,0.0002177290103161285,0.00016315060835259595,0.00043209074703217006,0.00008491431402329011,0.00008157530417629798
0.232,0.00014755558923708608,0.00022222236162936683,0.00016614810322820896,0.0004279112087875496,0.00008666672103545306,0.00008307405161410448
0.233,0.00014614971538958916,0.00022679989878752473,0.0001691895006953388,0.00042383417462980855,0.00008845196052713465,0.0000845947503476694
0.234,0.00014477788808420057,0.00023146309021887838,0.0001722752939245695,0.0004198558754441816,0.00009027060518536257,0.00008613764696228475
0.23500000000000001,0.00014343886774067843,0.00023621343199425865,0.00017540598064450023,0.00041597271644796743,0.00009212323847776088,0.00008770299032225012
0.23600000000000002,0.0001421314715099817,0.00024105244838211397,0.0001785820631790881,0.0004121812673789469,0.00009401045486902445,0.00008929103158954405
0.23700000000000002,0.00014085457011351344,0.000245981692418337,0.00018180404848563625,0.00040847825332918894,0.00009593286004315143,0.00009090202424281813
0.23800000000000002,0.0001396070848881978,0.0002510027464911511,0.00018507244819342114,0.0004048605461757736,0.00009789107113154895,0.00009253622409671057
0.23900000000000002,0.00013838798502208664,0.00025611722294137157,0.00018838777864294893,0.00040132515656405123,0.00009988571694713492,0.00009419388932147446
0.24000000000000002,0.0001371962849664663,0.0002613267646783714,0.0001917505609258356,0.00039786922640275225,0.00010191743822456485,0.0000958752804629178
0.241,0.00013603104201159277,0.00026663304581210276,0.00019516132092530514,0.000394490021833619,0.00010398688786672008,0.00009758066046265257
0.242,0.00013489135401423545,0.0002720377723015338,0.0001986205893573025,0.0003911849266412828,0.00010609473119759819,0.00009931029467865125
0.243,0.00013377635726617013,0.0002775426826198844,0.00020212890181221354,0.00038795143607189337,0.00010824164622175494,0.00010106445090610677
0.244,0.00013268522449362612,0.0002831495484370599,0.00020568679879719458,0.00038478715103151573,0.00011042832389045335,0.00010284339939859729
0.245,0.00013161716297849626,0.00028886017531969246,0.000209294825779104,0.00038168977263763914,0.00011265546837468006,0.000104647412889552
0.246,0.0001305714127928337,0.0002946764034492291,0.00021295353322803824,0.0003786570970992177,0.00011492379734519936,0.00010647676661401912
0.247,0.00012954724513882754,0.00030060010835850824,0.00021666347666146756,0.0003756870109025999,0.00011723404225981821,0.00010833173833073378
0.248,0.00012854396078704859,0.000306633201687297,0.00022042521668897395,0.0003727774862824409,0.00011958694865804584,0.00011021260834448698
0.249,0.00012756088860631234,0.00031277763195727067,0.00022423931905758978,0.0003699265769583058,0.00012198327646333557,0.00011211965952879489
0.25,0.00012659738417900967,0.0003190353853669388,0.00022810635469773765,0.00036713241411912804,0.00012442380029310614,0.00011405317734886883
0.251,0.00012565282849622063,0.00032540848660703886,0.00023202689976977293,0.0003643932026390398,0.00012690930977674516,0.00011601344988488647
0.252,0.00012472662672734894,0.00033189899969693993,0.00023600153571113025,0.00036170721750931195,0.00012944060988180658,0.00011800076785556512
0.253,0.00012381820705940628,0.00033850902884261354,0.00024003084928407475,0.0003590728004722782,0.0001320185212486193,0.00012001542464203738
0.254,0.00012292701960143237,0.00034524071931675516,0.0002441154326240626,0.00035648835684415386,0.0001346438805335345,0.0001220577163120313
0.255,0.00012205253534986336,0.00035209625836165443,0.0002482558832887102,0.00035395235251460376,0.00013731754076104524,0.0001241279416443551
0.256,0.00012119424521096749,0.0003590778761154403,0.0002524528043073787,0.0003514633111118057,0.00014004037168502173,0.00012622640215368934
0.257,0.00012035165907673886,0.0003661878465623405,0.0002567068042313722,0.0003490198113225427,0.00014281326015931278,0.0001283534021156861
0.258,0.00011952430495090172,0.00037342848850762213,0.0002610184971847587,0.00034662048435761495,0.00014563711051797265,0.00013050924859237935
0.259,0.00011871172812190945,0.0003808021665779061,0.0002653885029158137,0.0003442640115535374,0.0001485128449653834,0.00013269425145790684
0.26,0.00011791349038004123,0.00038831129224756563,0.0002698174468490901,0.00034194912210211957,0.0001514414039765506,0.00013490872342454506
0.261,0.00011712916927590114,0.00039595832489194545,0.00027430596013812436,0.0003396745909001133,0.00015442374670785873,0.00013715298006906218
0.262,0.00011635835741780599,0.00040374577286816655,0.000278854679718776,0.00033743923651163735,0.00015746085141858497,0.000139427339859388
0.263,0.00011560066180572462,0.0004116761946243027,0.0002834642483632095,0.0003352419192366014,0.00016055371590347807,0.00014173212418160474
0.264,0.00011485570319958398,0.00041975219983774977,0.0002881353147345253,0.00033308153927879354,0.0001637033579367224,0.00014406765736726265
0.265,0.0001141231155199073,0.0004279764505836238,0.0002928685334420404,0.00033095703500773114,0.0001669108157276133,0.0001464342667210202
0.266,0.00011340254527888411,0.0004363516625340664,0.00029766456509722834,0.0003288673813087639,0.0001701771483882859,0.00014883228254861417
0.267,0.00011269365104009775,0.00044488060618935586,0.00030252407637032286,0.0003268115880162835,0.00017350343641384878,0.00015126203818516143
0.268,0.00011199610290524902,0.00045356610814176207,0.0003074477400475908,0.0003247886984252222,0.0001768907821752872,0.0001537238700237954
0.269,0.00011130958202632994,0.00046241105237309954,0.0003124362350892802,0.0003227977878763568,0.00018034031042550884,0.0001562181175446401
0.27,0.00011063378014179158,0.0004714183815869913,0.0003174902466882524,0.0003208379624111956,0.00018385316881892663,0.0001587451233441262
0.271,0.0001099683991353521,0.00048059109857686216,0.0003226104663293013,0.0003189083574925211,0.00018743052844497624,0.00016130523316465066
0.272,0.00010931315061617174,0.0004899322676307356,0.00032779759184916983,0.000317008136786898,0.00019107358437598688,0.00016389879592458492
0.273,0.00010866775551920316,0.0004994450159739375,0.00033305232749726636,0.00031513649100568916,0.00019478355622983562,0.00016652616374863318
0.274,0.00010803194372460132,0.0005091325352508479,0.0003383753839970961,0.0003132926368013438,0.0001985616887478307,0.00016918769199854804
0.275,0.00010740545369514466,0.0005189980830468813,0.0003437674786084028,0.00031147581571591953,0.00020240925238828374,0.0001718837393042014
0.276,0.00010678803213068545,0.0005290449844519223,0.00034922933519004087,0.0003096852931789878,0.0002063275439362497,0.00017461466759502044
0.277,0.00010617943363870647,0.0005392766336664742,0.00035476168426357705,0.00030792035755224876,0.00021031788712992495,0.00017738084213178852
0.278,0.00010557942042011758,0.0005496964956518336,0.00036036526307763294,0.00030618031921834097,0.00021438163330421512,0.00018018263153881647
0.279,0.00010498776196947828,0.000560308107825648,0.0003660408156729757,0.000304464509711487,0.00021852016205200272,0.00018302040783648785
0.28,0.00010440423478888075,0.0005711150818042493,0.0003717890929483655,0.00030277228088775417,0.00022273488190365724,0.00018589454647418275
0.281,0.00010382862211477325,0.0005821211051932246,0.0003776108527271678,0.00030110300413284244,0.0002270272310253576,0.0001888054263635839
0.28200000000000003,0.00010326071365704802,0.0005933299434277135,0.00038350685982473874,0.0002994560696054392,0.0002313986779368083,0.00019175342991236937
0.28300000000000003,0.0001027003053497539,0.0006047454416640001,0.00038947788611659335,0.00029783088551428626,0.00023585072224896006,0.00019473894305829667
0.28400000000000003,0.00010214719911283604,0.000616371526723996,0.0003955247106073637,0.0002962268774272245,0.00024038489542235845,0.00019776235530368186
0.28500000000000003,0.00010160120262433473,0.0006282122090942921,0.00040164811950055946,0.0002946434876105707,0.0002450027615467739,0.00020082405975027973
0.28600000000000003,0.00010106212910251183,0.0006402715849814956,0.0004078489062691338,0.0002930801743972843,0.0002497059181427833,0.0002039244531345669
0.28700000000000003,0.00010052979709740204,0.0006525538384256478,0.00041412787172687317,0.0002915364115824659,0.00025449599698600263,0.00020706393586343658
0.28800000000000003,0.00010000403029131343,0.0006650632434735664,0.00042048582410061095,0.00029001168784480896,0.0002593746649546909,0.00021024291205030548
0.28900000000000003,0.00009948465730783209,0.0006778041664140391,0.0004269235791032827,0.00028850550619271306,0.00026434362490147524,0.00021346178955164135
0.29,0.00009897151152890665,0.0006907810680768429,0.00043344196000782433,0.00028701738343382926,0.00026940461654996874,0.00021672098000391217
0.291,0.00009846443091961436,0.0007039985061976666,0.00044004179772193713,0.00028554684966688163,0.00027455941741709,0.00022002089886096856
0.292,0.00009796325786023231,0.0007174611378510505,0.0004467239308637098,0.0002840934477946737,0.00027980984376190974,0.0002233619654318549
0.293,0.00009746783898525656,0.000731173721953569,0.00045348920583812916,0.00028265673305724403,0.0002851577515618919,0.00022674460291906458
0.294,0.00009697802502903339,0.0007451411218395399,0.0004603384769144741,0.00028123627258419683,0.0002906050375174206,0.00023016923845723704
0.295,0.00009649367067768259,0.0007593683079116512,0.00046727260630461266,0.0002798316449652795,0.000296153640085544,0.00023363630315230633
0.296,0.00009601463442701315,0.0007738603603689434,0.000474292464242208,0.0002784424398383381,0.0003018055405438879,0.000237146232121104
0.297,0.00009554077844614455,0.0007886224720147351,0.0004813989290628487,0.0002770682574938192,0.0003075627640857467,0.00024069946453142435
0.298,0.00009507196844656323,0.0008036599511471149,0.000488592887285111,0.00027570870849503336,0.00031342738094737485,0.0002442964436425555
0.299,0.00009460807355635972,0.0008189782245347664,0.0004958752336925662,0.00027436341331344317,0.0003194015075685589,0.0002479376168462831
0.3,0.00009414896619940182,0.0008345828404809688,0.0005032468714167451,0.0002730320019782653,0.0003254873077875779,0.00025162343570837257
0.301,0.0000936945219792153,0.0008504794719787366,0.000510708712021071,0.0002717141137397244,0.0003316869940717073,0.0002553543560105355
0.302,0.0000932446195673533,0.0008666739199601676,0.000518261675585773,0.0002704093967453246,0.0003380028287844654,0.0002591308377928865
0.303,0.0000927991405960472,0.0008831721166431858,0.0005259066907937917,0.00026911750772853687,0.00034443712549084244,0.00026295334539689583
0.304,0.00009235796955494372,0.0008999801289789874,0.0005336446950176893,0.0002678381117093368,0.0003509922503018051,0.00026682234750884467
0.305,0.00009192099369173987,0.0009171041622036263,0.0005414766344075812,0.0002665708817060456,0.0003576706232594143,0.0002707383172037906
0.306,0.00009148810291654074,0.0009345505634973014,0.0005494034639800926,0.00026531549845796817,0.00036447471976394755,0.0002747017319900463
0.307,0.00009105918970977042,0.0009523258257550488,0.0005574261477083635,0.0002640716501583342,0.00037140707204446905,0.00027871307385418176
0.308,0.0000906341490334765,0.000970436591472688,0.0005655456586131075,0.00026283903219708187,0.00037847027067434833,0.00028277282930655375
0.309,0.00009021287824587684,0.0009888896567520134,0.0005737629788547415,0.00026161734691304285,0.00038566696613328525,0.00028688148942737076
0.31,0.00008979527701900266,0.0010076919754293864,0.0005820790998266009,0.0002604063033551077,0.0003929998704174607,0.00029103954991330043
0.311,0.00008938124725930205,0.001026850663332029,0.0005904950222492497,0.00025920561705197596,0.0004004717586994913,0.00029524751112462483
0.312,0.00008897069303107193,0.0010463730026665197,0.0005990117562659029,0.00025801500979010856,0.0004080854710399427,0.00029950587813295143
0.313,0.00008856352048259361,0.0010662664465441334,0.0006076303215389773,0.0002568342093995215,0.00041584391415221204,0.00030381516076948863
0.314,0.00008815963777485479,0.0010865386236478694,0.0006163517473477792,0.00025566294954707886,0.0004237500632226691,0.0003081758736738896
0.315,0.00008775895501274279,0.0011071973430462174,0.000625177072687349,0.0002545009695369541,0.0004318069637880248,0.0003125885363436745
0.316,0.00008736138417860374,0.0011282505991588821,0.0006341073463684746,0.00025334801411795087,0.00044001773367196407,0.0003170536731842373
0.317,0.00008696683906806245,0.0011497065768799172,0.0006431436271188914,0.0002522038332973811,0.0004483855649831677,0.0003215718135594457
